20/07/2014 00:00:01

Title: gh2
TrendLog: c:\cmdstn\trendlog\gh2\gh2_1.tlg
Data File: c:\cmdstn\trendlog\gh2\gh2_1.tdt

"Date Time","50-AI-102 ppm","50-AI-103 °C","","","","","","","","","","","","","","","","","","",
"04/07/2014 23:14","384.0","15.0","","","","","","","","","","","","","","","","","","",
"04/07/2014 23:29","392.0","15.6","","","","","","","","","","","","","","","","","","",
"04/07/2014 23:44","392.0","15.2","","","","","","","","","","","","","","","","","","",
"04/07/2014 23:59","392.0","15.4","","","","","","","","","","","","","","","","","","",
"05/07/2014 00:14","400.0","14.9","","","","","","","","","","","","","","","","","","",
"05/07/2014 00:29","400.0","15.2","","","","","","","","","","","","","","","","","","",
"05/07/2014 00:44","392.0","15.4","","","","","","","","","","","","","","","","","","",
"05/07/2014 00:59","400.0","14.9","","","","","","","","","","","","","","","","","","",
"05/07/2014 01:14","400.0","15.2","","","","","","","","","","","","","","","","","","",
"05/07/2014 01:29","407.5","15.2","","","","","","","","","","","","","","","","","","",
"05/07/2014 01:44","407.5","14.7","","","","","","","","","","","","","","","","","","",
"05/07/2014 01:59","415.5","15.0","","","","","","","","","","","","","","","","","","",
"05/07/2014 02:14","415.5","15.4","","","","","","","","","","","","","","","","","","",
"05/07/2014 02:29","407.5","15.0","","","","","","","","","","","","","","","","","","",
"05/07/2014 02:44","407.5","15.4","","","","","","","","","","","","","","","","","","",
"05/07/2014 02:59","400.0","14.9","","","","","","","","","","","","","","","","","","",
"05/07/2014 03:14","400.0","15.4","","","","","","","","","","","","","","","","","","",
"05/07/2014 03:29","384.0","15.2","","","","","","","","","","","","","","","","","","",
"05/07/2014 03:44","384.0","14.9","","","","","","","","","","","","","","","","","","",
"05/07/2014 03:59","392.0","15.2","","","","","","","","","","","","","","","","","","",
"05/07/2014 04:14","392.0","14.7","","","","","","","","","","","","","","","","","","",
"05/07/2014 04:29","384.0","14.9","","","","","","","","","","","","","","","","","","",
"05/07/2014 04:44","384.0","15.2","","","","","","","","","","","","","","","","","","",
