08/06/2014 00:00:01

Title: gh2
TrendLog: c:\cmdstn\trendlog\gh2\gh2_1.tlg
Data File: c:\cmdstn\trendlog\gh2\gh2_1.tdt

"Date Time","50-AI-102 ppm","50-AI-103 °C","","","","","","","","","","","","","","","","","","",
"24/05/2014 00:44","439.0","16.6","","","","","","","","","","","","","","","","","","",
"24/05/2014 00:59","439.0","16.6","","","","","","","","","","","","","","","","","","",
"24/05/2014 01:14","447.0","16.6","","","","","","","","","","","","","","","","","","",
"24/05/2014 01:29","447.0","16.4","","","","","","","","","","","","","","","","","","",
"24/05/2014 01:44","439.0","16.8","","","","","","","","","","","","","","","","","","",
"24/05/2014 01:59","439.0","16.6","","","","","","","","","","","","","","","","","","",
"24/05/2014 02:14","439.0","16.6","","","","","","","","","","","","","","","","","","",
"24/05/2014 02:29","447.0","17.0","","","","","","","","","","","","","","","","","","",
"24/05/2014 02:44","439.0","16.4","","","","","","","","","","","","","","","","","","",
"24/05/2014 02:59","447.0","16.6","","","","","","","","","","","","","","","","","","",
"24/05/2014 03:14","447.0","17.0","","","","","","","","","","","","","","","","","","",
"24/05/2014 03:29","439.0","16.6","","","","","","","","","","","","","","","","","","",
"24/05/2014 03:44","447.0","16.8","","","","","","","","","","","","","","","","","","",
"24/05/2014 03:59","439.0","16.6","","","","","","","","","","","","","","","","","","",
"24/05/2014 04:14","439.0","16.4","","","","","","","","","","","","","","","","","","",
"24/05/2014 04:29","447.0","16.6","","","","","","","","","","","","","","","","","","",
"24/05/2014 04:44","447.0","16.6","","","","","","","","","","","","","","","","","","",
"24/05/2014 04:59","439.0","16.8","","","","","","","","","","","","","","","","","","",
"24/05/2014 05:14","447.0","16.4","","","","","","","","","","","","","","","","","","",
"24/05/2014 05:29","447.0","16.4","","","","","","","","","","","","","","","","","","",
"24/05/2014 05:44","447.0","16.6","","","","","","","","","","","","","","","","","","",
"24/05/2014 05:59","447.0","17.4","","","","","","","","","","","","","","","","","","",
"24/05/2014 06:14","541.0","20.5","","","","","","","","","","","","","","","","","","",
"24/05/2014 06:29","549.0","21.7","","","","","","","","","","","","","","","","","","",
"24/05/2014 06:44","556.5","21.9","","","","","","","","","","","","","","","","","","",
"24/05/2014 06:59","564.5","22.5","","","","","","","","","","","","","","","","","","",
"24/05/2014 07:14","541.0","22.5","","","","","","","","","","","","","","","","","","",
"24/05/2014 07:29","549.0","22.7","","","","","","","","","","","","","","","","","","",
"24/05/2014 07:44","549.0","23.1","","","","","","","","","","","","","","","","","","",
"24/05/2014 07:59","556.5","23.5","","","","","","","","","","","","","","","","","","",
"24/05/2014 08:14","549.0","23.5","","","","","","","","","","","","","","","","","","",
