03/08/2014 00:00:01

Title: gh2
TrendLog: c:\cmdstn\trendlog\gh2\gh2_1.tlg
Data File: c:\cmdstn\trendlog\gh2\gh2_1.tdt

"Date Time","50-AI-102 ppm","50-AI-103 °C","","","","","","","","","","","","","","","","","","",
"19/07/2014 00:09","345.0","14.3","","","","","","","","","","","","","","","","","","",
"19/07/2014 00:24","352.5","14.7","","","","","","","","","","","","","","","","","","",
"19/07/2014 00:39","352.5","15.0","","","","","","","","","","","","","","","","","","",
"19/07/2014 00:54","345.0","15.0","","","","","","","","","","","","","","","","","","",
"19/07/2014 01:09","345.0","14.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 01:24","345.0","14.9","","","","","","","","","","","","","","","","","","",
"19/07/2014 01:39","352.5","15.0","","","","","","","","","","","","","","","","","","",
"19/07/2014 01:54","345.0","14.9","","","","","","","","","","","","","","","","","","",
"19/07/2014 02:09","345.0","14.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 02:24","345.0","14.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 02:39","352.5","14.9","","","","","","","","","","","","","","","","","","",
"19/07/2014 02:54","345.0","15.0","","","","","","","","","","","","","","","","","","",
"19/07/2014 03:09","345.0","14.1","","","","","","","","","","","","","","","","","","",
"19/07/2014 03:24","345.0","14.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 03:39","345.0","14.7","","","","","","","","","","","","","","","","","","",
"19/07/2014 03:54","337.0","14.9","","","","","","","","","","","","","","","","","","",
"19/07/2014 04:09","345.0","15.0","","","","","","","","","","","","","","","","","","",
"19/07/2014 04:24","345.0","14.1","","","","","","","","","","","","","","","","","","",
"19/07/2014 04:39","345.0","14.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 04:54","345.0","14.9","","","","","","","","","","","","","","","","","","",
"19/07/2014 05:09","345.0","15.2","","","","","","","","","","","","","","","","","","",
"19/07/2014 05:24","345.0","14.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 05:39","345.0","14.7","","","","","","","","","","","","","","","","","","",
"19/07/2014 05:54","345.0","14.9","","","","","","","","","","","","","","","","","","",
"19/07/2014 06:09","345.0","15.2","","","","","","","","","","","","","","","","","","",
"19/07/2014 06:24","345.0","14.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 06:39","368.5","18.2","","","","","","","","","","","","","","","","","","",
"19/07/2014 06:54","454.5","17.4","","","","","","","","","","","","","","","","","","",
"19/07/2014 07:09","494.0","19.0","","","","","","","","","","","","","","","","","","",
"19/07/2014 07:24","517.5","19.8","","","","","","","","","","","","","","","","","","",
"19/07/2014 07:39","517.5","18.8","","","","","","","","","","","","","","","","","","",
"19/07/2014 07:54","494.0","19.2","","","","","","","","","","","","","","","","","","",
"19/07/2014 08:09","494.0","20.1","","","","","","","","","","","","","","","","","","",
"19/07/2014 08:24","509.5","20.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 08:39","517.5","20.9","","","","","","","","","","","","","","","","","","",
"19/07/2014 08:54","517.5","21.3","","","","","","","","","","","","","","","","","","",
"19/07/2014 09:09","533.0","22.3","","","","","","","","","","","","","","","","","","",
"19/07/2014 09:24","541.0","22.1","","","","","","","","","","","","","","","","","","",
"19/07/2014 09:39","509.5","21.7","","","","","","","","","","","","","","","","","","",
"19/07/2014 09:54","525.0","22.1","","","","","","","","","","","","","","","","","","",
"19/07/2014 10:09","533.0","23.1","","","","","","","","","","","","","","","","","","",
"19/07/2014 10:24","541.0","22.3","","","","","","","","","","","","","","","","","","",
"19/07/2014 10:39","533.0","22.3","","","","","","","","","","","","","","","","","","",
"19/07/2014 10:54","517.5","22.3","","","","","","","","","","","","","","","","","","",
"19/07/2014 11:09","501.5","22.1","","","","","","","","","","","","","","","","","","",
"19/07/2014 11:24","509.5","22.1","","","","","","","","","","","","","","","","","","",
"19/07/2014 11:39","501.5","22.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 11:54","509.5","22.3","","","","","","","","","","","","","","","","","","",
"19/07/2014 12:09","517.5","22.1","","","","","","","","","","","","","","","","","","",
"19/07/2014 12:24","509.5","22.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 12:39","509.5","22.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 12:54","509.5","22.5","","","","","","","","","","","","","","","","","","",
"19/07/2014 13:09","517.5","22.1","","","","","","","","","","","","","","","","","","",
"19/07/2014 13:24","509.5","23.3","","","","","","","","","","","","","","","","","","",
