26/10/2014 00:00:01

Title: gh2
TrendLog: c:\cmdstn\trendlog\gh2\gh2_1.tlg
Data File: c:\cmdstn\trendlog\gh2\gh2_1.tdt

"Date Time","50-AI-102 ppm","50-AI-103 °C","","","","","","","","","","","","","","","","","","",
"11/10/2014 00:04","376.0","16.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 00:19","376.0","16.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 00:34","376.0","16.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 00:49","376.0","16.8","","","","","","","","","","","","","","","","","","",
"11/10/2014 01:04","384.0","16.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 01:19","384.0","16.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 01:34","392.0","16.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 01:49","392.0","16.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 02:04","384.0","16.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 02:19","384.0","16.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 02:34","384.0","16.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 02:49","384.0","16.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 03:04","384.0","16.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 03:19","392.0","16.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 03:34","400.0","16.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 03:49","400.0","16.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 04:04","400.0","16.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 04:19","400.0","16.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 04:34","400.0","16.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 04:49","400.0","16.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 05:04","400.0","16.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 05:19","407.5","16.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 05:34","407.5","16.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 05:49","407.5","16.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 06:04","400.0","16.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 06:19","407.5","16.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 06:34","407.5","16.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 06:49","392.0","16.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 07:04","407.5","16.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 07:19","454.5","19.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 07:34","501.5","21.5","","","","","","","","","","","","","","","","","","",
"11/10/2014 07:49","549.0","22.3","","","","","","","","","","","","","","","","","","",
"11/10/2014 08:04","525.0","22.7","","","","","","","","","","","","","","","","","","",
"11/10/2014 08:19","556.5","23.1","","","","","","","","","","","","","","","","","","",
"11/10/2014 08:34","533.0","23.3","","","","","","","","","","","","","","","","","","",
"11/10/2014 08:49","541.0","23.5","","","","","","","","","","","","","","","","","","",
"11/10/2014 09:04","549.0","24.1","","","","","","","","","","","","","","","","","","",
"11/10/2014 09:19","486.0","25.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 09:34","533.0","24.9","","","","","","","","","","","","","","","","","","",
"11/10/2014 09:49","541.0","25.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 10:04","525.0","25.8","","","","","","","","","","","","","","","","","","",
"11/10/2014 10:19","541.0","26.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 10:34","549.0","26.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 10:49","525.0","27.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 11:04","541.0","27.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 11:19","525.0","27.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 11:34","533.0","26.8","","","","","","","","","","","","","","","","","","",
"11/10/2014 11:49","541.0","26.8","","","","","","","","","","","","","","","","","","",
"11/10/2014 12:04","541.0","27.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 12:19","541.0","26.8","","","","","","","","","","","","","","","","","","",
"11/10/2014 12:34","541.0","27.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 12:49","533.0","28.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 13:04","533.0","29.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 13:19","533.0","29.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 13:34","525.0","29.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 13:49","525.0","27.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 14:04","533.0","28.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 14:19","533.0","30.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 14:34","533.0","29.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 14:49","533.0","28.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 15:04","533.0","28.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 15:19","525.0","28.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 15:34","525.0","28.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 15:49","533.0","28.8","","","","","","","","","","","","","","","","","","",
"11/10/2014 16:04","533.0","27.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 16:19","533.0","27.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 16:34","533.0","26.8","","","","","","","","","","","","","","","","","","",
"11/10/2014 16:49","533.0","26.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 17:04","533.0","25.8","","","","","","","","","","","","","","","","","","",
"11/10/2014 17:19","525.0","26.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 17:34","517.5","25.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 17:49","517.5","24.7","","","","","","","","","","","","","","","","","","",
"11/10/2014 18:04","525.0","24.7","","","","","","","","","","","","","","","","","","",
"11/10/2014 18:19","517.5","24.1","","","","","","","","","","","","","","","","","","",
"11/10/2014 18:34","517.5","23.9","","","","","","","","","","","","","","","","","","",
"11/10/2014 18:49","517.5","23.9","","","","","","","","","","","","","","","","","","",
"11/10/2014 19:04","517.5","23.9","","","","","","","","","","","","","","","","","","",
"11/10/2014 19:19","462.5","20.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 19:34","392.0","18.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 19:49","360.5","18.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 20:04","329.0","18.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 20:19","313.5","18.0","","","","","","","","","","","","","","","","","","",
"11/10/2014 20:34","321.5","17.8","","","","","","","","","","","","","","","","","","",
"11/10/2014 20:49","329.0","17.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 21:04","337.0","17.6","","","","","","","","","","","","","","","","","","",
"11/10/2014 21:19","337.0","17.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 21:34","337.0","17.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 21:49","337.0","17.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 22:04","345.0","17.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 22:19","345.0","17.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 22:34","337.0","17.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 22:49","337.0","17.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 23:04","337.0","17.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 23:19","345.0","17.4","","","","","","","","","","","","","","","","","","",
"11/10/2014 23:34","345.0","17.2","","","","","","","","","","","","","","","","","","",
"11/10/2014 23:49","352.5","17.0","","","","","","","","","","","","","","","","","","",
"12/10/2014 00:04","360.5","17.0","","","","","","","","","","","","","","","","","","",
"12/10/2014 00:19","368.5","17.0","","","","","","","","","","","","","","","","","","",
"12/10/2014 00:34","360.5","17.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 00:49","360.5","16.8","","","","","","","","","","","","","","","","","","",
"12/10/2014 01:04","368.5","16.8","","","","","","","","","","","","","","","","","","",
"12/10/2014 01:19","360.5","16.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 01:34","368.5","16.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 01:49","376.0","16.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 02:04","368.5","16.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 02:19","368.5","16.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 02:34","376.0","16.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 02:49","376.0","16.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 03:04","376.0","16.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 03:19","376.0","16.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 03:34","376.0","16.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 03:49","384.0","16.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 04:04","376.0","16.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 04:19","384.0","16.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 04:34","384.0","16.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 04:49","384.0","16.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 05:04","384.0","16.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 05:19","384.0","16.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 05:34","392.0","16.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 05:49","400.0","16.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 06:04","400.0","16.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 06:19","400.0","16.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 06:34","407.5","16.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 06:49","407.5","16.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 07:04","400.0","16.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 07:19","439.0","20.0","","","","","","","","","","","","","","","","","","",
"12/10/2014 07:34","494.0","21.5","","","","","","","","","","","","","","","","","","",
"12/10/2014 07:49","541.0","22.5","","","","","","","","","","","","","","","","","","",
"12/10/2014 08:04","556.5","23.1","","","","","","","","","","","","","","","","","","",
"12/10/2014 08:19","533.0","23.7","","","","","","","","","","","","","","","","","","",
"12/10/2014 08:34","549.0","23.9","","","","","","","","","","","","","","","","","","",
"12/10/2014 08:49","525.0","23.9","","","","","","","","","","","","","","","","","","",
"12/10/2014 09:04","549.0","24.3","","","","","","","","","","","","","","","","","","",
"12/10/2014 09:19","509.5","25.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 09:34","517.5","25.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 09:49","533.0","26.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 10:04","525.0","25.8","","","","","","","","","","","","","","","","","","",
"12/10/2014 10:19","541.0","26.8","","","","","","","","","","","","","","","","","","",
"12/10/2014 10:34","533.0","25.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 10:49","541.0","26.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 11:04","533.0","27.8","","","","","","","","","","","","","","","","","","",
"12/10/2014 11:19","549.0","28.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 11:34","533.0","28.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 11:49","549.0","28.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 12:04","517.5","27.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 12:19","533.0","26.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 12:34","541.0","27.8","","","","","","","","","","","","","","","","","","",
"12/10/2014 12:49","549.0","29.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 13:04","525.0","27.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 13:19","533.0","28.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 13:34","517.5","28.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 13:49","525.0","28.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 14:04","525.0","29.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 14:19","533.0","27.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 14:34","533.0","29.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 14:49","549.0","29.8","","","","","","","","","","","","","","","","","","",
"12/10/2014 15:04","549.0","29.0","","","","","","","","","","","","","","","","","","",
"12/10/2014 15:19","525.0","28.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 15:34","541.0","28.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 15:49","541.0","28.8","","","","","","","","","","","","","","","","","","",
"12/10/2014 16:04","541.0","28.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 16:19","541.0","26.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 16:34","533.0","27.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 16:49","533.0","26.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 17:04","525.0","26.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 17:19","517.5","25.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 17:34","517.5","25.0","","","","","","","","","","","","","","","","","","",
"12/10/2014 17:49","517.5","25.0","","","","","","","","","","","","","","","","","","",
"12/10/2014 18:04","517.5","24.3","","","","","","","","","","","","","","","","","","",
"12/10/2014 18:19","525.0","24.5","","","","","","","","","","","","","","","","","","",
"12/10/2014 18:34","517.5","23.9","","","","","","","","","","","","","","","","","","",
"12/10/2014 18:49","517.5","23.7","","","","","","","","","","","","","","","","","","",
"12/10/2014 19:04","517.5","23.9","","","","","","","","","","","","","","","","","","",
"12/10/2014 19:19","462.5","20.0","","","","","","","","","","","","","","","","","","",
"12/10/2014 19:34","400.0","18.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 19:49","368.5","18.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 20:04","345.0","18.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 20:19","321.5","18.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 20:34","329.0","17.8","","","","","","","","","","","","","","","","","","",
"12/10/2014 20:49","337.0","17.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 21:04","345.0","17.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 21:19","345.0","17.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 21:34","345.0","17.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 21:49","352.5","17.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 22:04","352.5","17.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 22:19","352.5","17.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 22:34","352.5","17.4","","","","","","","","","","","","","","","","","","",
"12/10/2014 22:49","352.5","17.6","","","","","","","","","","","","","","","","","","",
"12/10/2014 23:04","352.5","17.2","","","","","","","","","","","","","","","","","","",
"12/10/2014 23:19","352.5","17.0","","","","","","","","","","","","","","","","","","",
"12/10/2014 23:34","352.5","17.0","","","","","","","","","","","","","","","","","","",
"12/10/2014 23:49","360.5","17.0","","","","","","","","","","","","","","","","","","",
"13/10/2014 00:04","368.5","17.0","","","","","","","","","","","","","","","","","","",
"13/10/2014 00:19","368.5","17.0","","","","","","","","","","","","","","","","","","",
"13/10/2014 00:34","368.5","17.0","","","","","","","","","","","","","","","","","","",
"13/10/2014 00:49","360.5","16.8","","","","","","","","","","","","","","","","","","",
"13/10/2014 01:04","360.5","17.0","","","","","","","","","","","","","","","","","","",
"13/10/2014 01:19","360.5","17.0","","","","","","","","","","","","","","","","","","",
"13/10/2014 01:34","368.5","17.0","","","","","","","","","","","","","","","","","","",
"13/10/2014 01:49","368.5","17.0","","","","","","","","","","","","","","","","","","",
"13/10/2014 02:04","368.5","17.0","","","","","","","","","","","","","","","","","","",
"13/10/2014 02:19","368.5","17.0","","","","","","","","","","","","","","","","","","",
"13/10/2014 02:34","376.0","17.0","","","","","","","","","","","","","","","","","","",
"13/10/2014 02:49","384.0","17.0","","","","","","","","","","","","","","","","","","",
