27/07/2014 00:00:01

Title: gh2
TrendLog: c:\cmdstn\trendlog\gh2\gh2_1.tlg
Data File: c:\cmdstn\trendlog\gh2\gh2_1.tdt

"Date Time","50-AI-102 ppm","50-AI-103 °C","","","","","","","","","","","","","","","","","","",
"12/07/2014 00:24","392.0","14.5","","","","","","","","","","","","","","","","","","",
"12/07/2014 00:39","384.0","14.3","","","","","","","","","","","","","","","","","","",
"12/07/2014 00:54","384.0","14.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 01:09","384.0","15.0","","","","","","","","","","","","","","","","","","",
"12/07/2014 01:24","392.0","14.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 01:39","384.0","14.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 01:54","392.0","14.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 02:09","384.0","14.5","","","","","","","","","","","","","","","","","","",
"12/07/2014 02:24","384.0","14.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 02:39","384.0","14.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 02:54","384.0","14.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 03:09","384.0","13.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 03:24","384.0","14.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 03:39","384.0","14.3","","","","","","","","","","","","","","","","","","",
"12/07/2014 03:54","384.0","14.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 04:09","384.0","14.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 04:24","376.0","14.3","","","","","","","","","","","","","","","","","","",
"12/07/2014 04:39","384.0","13.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 04:54","376.0","13.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 05:09","376.0","14.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 05:24","376.0","14.5","","","","","","","","","","","","","","","","","","",
"12/07/2014 05:39","384.0","14.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 05:54","376.0","14.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 06:09","376.0","14.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 06:24","376.0","13.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 06:39","400.0","18.0","","","","","","","","","","","","","","","","","","",
"12/07/2014 06:54","494.0","17.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 07:09","533.0","19.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 07:24","564.5","18.8","","","","","","","","","","","","","","","","","","",
"12/07/2014 07:39","541.0","18.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 07:54","549.0","19.8","","","","","","","","","","","","","","","","","","",
"12/07/2014 08:09","549.0","20.5","","","","","","","","","","","","","","","","","","",
"12/07/2014 08:24","541.0","21.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 08:39","525.0","21.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 08:54","541.0","21.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 09:09","549.0","21.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 09:24","549.0","22.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 09:39","556.5","23.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 09:54","549.0","22.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 10:09","525.0","23.3","","","","","","","","","","","","","","","","","","",
"12/07/2014 10:24","556.5","23.5","","","","","","","","","","","","","","","","","","",
"12/07/2014 10:39","541.0","23.3","","","","","","","","","","","","","","","","","","",
"12/07/2014 10:54","533.0","23.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 11:09","525.0","23.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 11:24","549.0","24.3","","","","","","","","","","","","","","","","","","",
"12/07/2014 11:39","525.0","24.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 11:54","556.5","25.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 12:09","541.0","25.0","","","","","","","","","","","","","","","","","","",
"12/07/2014 12:24","525.0","25.0","","","","","","","","","","","","","","","","","","",
"12/07/2014 12:39","549.0","25.6","","","","","","","","","","","","","","","","","","",
"12/07/2014 12:54","541.0","26.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 13:09","549.0","26.4","","","","","","","","","","","","","","","","","","",
"12/07/2014 13:24","549.0","26.0","","","","","","","","","","","","","","","","","","",
"12/07/2014 13:39","525.0","25.6","","","","","","","","","","","","","","","","","","",
"12/07/2014 13:54","541.0","25.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 14:09","541.0","25.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 14:24","549.0","23.5","","","","","","","","","","","","","","","","","","",
"12/07/2014 14:39","517.5","22.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 14:54","533.0","23.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 15:09","541.0","23.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 15:24","549.0","23.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 15:39","549.0","23.5","","","","","","","","","","","","","","","","","","",
"12/07/2014 15:54","533.0","23.3","","","","","","","","","","","","","","","","","","",
"12/07/2014 16:09","541.0","22.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 16:24","533.0","22.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 16:39","541.0","22.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 16:54","525.0","22.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 17:09","556.5","23.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 17:24","541.0","22.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 17:39","525.0","22.7","","","","","","","","","","","","","","","","","","",
"12/07/2014 17:54","556.5","21.3","","","","","","","","","","","","","","","","","","",
"12/07/2014 18:09","533.0","20.9","","","","","","","","","","","","","","","","","","",
"12/07/2014 18:24","549.0","21.1","","","","","","","","","","","","","","","","","","",
"12/07/2014 18:39","509.5","18.0","","","","","","","","","","","","","","","","","","",
"12/07/2014 18:54","439.0","16.8","","","","","","","","","","","","","","","","","","",
"12/07/2014 19:09","423.5","16.4","","","","","","","","","","","","","","","","","","",
"12/07/2014 19:24","400.0","16.6","","","","","","","","","","","","","","","","","","",
"12/07/2014 19:39","384.0","16.4","","","","","","","","","","","","","","","","","","",
"12/07/2014 19:54","384.0","16.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 20:09","376.0","16.4","","","","","","","","","","","","","","","","","","",
"12/07/2014 20:24","384.0","16.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 20:39","376.0","15.8","","","","","","","","","","","","","","","","","","",
"12/07/2014 20:54","384.0","15.4","","","","","","","","","","","","","","","","","","",
"12/07/2014 21:09","384.0","15.6","","","","","","","","","","","","","","","","","","",
"12/07/2014 21:24","376.0","15.4","","","","","","","","","","","","","","","","","","",
"12/07/2014 21:39","384.0","15.6","","","","","","","","","","","","","","","","","","",
"12/07/2014 21:54","384.0","15.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 22:09","376.0","15.0","","","","","","","","","","","","","","","","","","",
"12/07/2014 22:24","376.0","15.6","","","","","","","","","","","","","","","","","","",
"12/07/2014 22:39","384.0","15.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 22:54","384.0","15.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 23:09","376.0","15.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 23:24","376.0","15.0","","","","","","","","","","","","","","","","","","",
"12/07/2014 23:39","376.0","15.2","","","","","","","","","","","","","","","","","","",
"12/07/2014 23:54","384.0","15.2","","","","","","","","","","","","","","","","","","",
"13/07/2014 00:09","376.0","15.0","","","","","","","","","","","","","","","","","","",
"13/07/2014 00:24","376.0","15.2","","","","","","","","","","","","","","","","","","",
"13/07/2014 00:39","376.0","14.7","","","","","","","","","","","","","","","","","","",
