06/07/2014 00:00:01

Title: gh2
TrendLog: c:\cmdstn\trendlog\gh2\gh2_1.tlg
Data File: c:\cmdstn\trendlog\gh2\gh2_1.tdt

"Date Time","50-AI-102 ppm","50-AI-103 °C","","","","","","","","","","","","","","","","","","",
"21/06/2014 00:14","392.0","15.8","","","","","","","","","","","","","","","","","","",
"21/06/2014 00:29","392.0","15.4","","","","","","","","","","","","","","","","","","",
"21/06/2014 00:44","392.0","15.4","","","","","","","","","","","","","","","","","","",
"21/06/2014 00:59","392.0","15.4","","","","","","","","","","","","","","","","","","",
"21/06/2014 01:14","392.0","15.4","","","","","","","","","","","","","","","","","","",
"21/06/2014 01:29","392.0","15.0","","","","","","","","","","","","","","","","","","",
"21/06/2014 01:44","392.0","15.2","","","","","","","","","","","","","","","","","","",
"21/06/2014 01:59","392.0","15.4","","","","","","","","","","","","","","","","","","",
"21/06/2014 02:14","384.0","15.2","","","","","","","","","","","","","","","","","","",
"21/06/2014 02:29","384.0","15.8","","","","","","","","","","","","","","","","","","",
"21/06/2014 02:44","392.0","15.6","","","","","","","","","","","","","","","","","","",
"21/06/2014 02:59","392.0","15.4","","","","","","","","","","","","","","","","","","",
"21/06/2014 03:14","392.0","14.9","","","","","","","","","","","","","","","","","","",
"21/06/2014 03:29","392.0","15.6","","","","","","","","","","","","","","","","","","",
"21/06/2014 03:44","400.0","15.2","","","","","","","","","","","","","","","","","","",
"21/06/2014 03:59","400.0","15.6","","","","","","","","","","","","","","","","","","",
"21/06/2014 04:14","407.5","15.0","","","","","","","","","","","","","","","","","","",
"21/06/2014 04:29","415.5","15.6","","","","","","","","","","","","","","","","","","",
"21/06/2014 04:44","415.5","15.0","","","","","","","","","","","","","","","","","","",
"21/06/2014 04:59","415.5","15.4","","","","","","","","","","","","","","","","","","",
"21/06/2014 05:14","407.5","14.9","","","","","","","","","","","","","","","","","","",
"21/06/2014 05:29","400.0","15.4","","","","","","","","","","","","","","","","","","",
"21/06/2014 05:44","400.0","15.0","","","","","","","","","","","","","","","","","","",
