22/06/2014 00:00:01

Title: gh2
TrendLog: c:\cmdstn\trendlog\gh2\gh2_1.tlg
Data File: c:\cmdstn\trendlog\gh2\gh2_1.tdt

"Date Time","50-AI-102 ppm","50-AI-103 °C","","","","","","","","","","","","","","","","","","",
"07/06/2014 00:14","392.0","15.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 00:29","392.0","15.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 00:44","392.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 00:59","392.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 01:14","384.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 01:29","384.0","15.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 01:44","384.0","15.6","","","","","","","","","","","","","","","","","","",
"07/06/2014 01:59","384.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 02:14","384.0","15.0","","","","","","","","","","","","","","","","","","",
"07/06/2014 02:29","392.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 02:44","384.0","15.0","","","","","","","","","","","","","","","","","","",
"07/06/2014 02:59","384.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 03:14","384.0","15.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 03:29","384.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 03:44","384.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 03:59","384.0","15.0","","","","","","","","","","","","","","","","","","",
"07/06/2014 04:14","384.0","15.6","","","","","","","","","","","","","","","","","","",
"07/06/2014 04:29","384.0","15.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 04:44","384.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 04:59","384.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 05:14","384.0","15.0","","","","","","","","","","","","","","","","","","",
"07/06/2014 05:29","384.0","15.6","","","","","","","","","","","","","","","","","","",
"07/06/2014 05:44","384.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 05:59","384.0","15.8","","","","","","","","","","","","","","","","","","",
"07/06/2014 06:14","478.0","19.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 06:29","549.0","20.5","","","","","","","","","","","","","","","","","","",
"07/06/2014 06:44","541.0","18.8","","","","","","","","","","","","","","","","","","",
"07/06/2014 06:59","541.0","19.6","","","","","","","","","","","","","","","","","","",
"07/06/2014 07:14","525.0","20.3","","","","","","","","","","","","","","","","","","",
"07/06/2014 07:29","541.0","20.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 07:44","525.0","20.1","","","","","","","","","","","","","","","","","","",
"07/06/2014 07:59","564.5","21.5","","","","","","","","","","","","","","","","","","",
"07/06/2014 08:14","556.5","21.5","","","","","","","","","","","","","","","","","","",
"07/06/2014 08:29","564.5","21.9","","","","","","","","","","","","","","","","","","",
"07/06/2014 08:44","549.0","22.5","","","","","","","","","","","","","","","","","","",
"07/06/2014 08:59","541.0","22.5","","","","","","","","","","","","","","","","","","",
"07/06/2014 09:14","541.0","22.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 09:29","533.0","22.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 09:44","525.0","23.1","","","","","","","","","","","","","","","","","","",
"07/06/2014 09:59","541.0","23.3","","","","","","","","","","","","","","","","","","",
"07/06/2014 10:14","533.0","23.9","","","","","","","","","","","","","","","","","","",
"07/06/2014 10:29","533.0","23.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 10:44","549.0","23.9","","","","","","","","","","","","","","","","","","",
"07/06/2014 10:59","564.5","23.9","","","","","","","","","","","","","","","","","","",
"07/06/2014 11:14","556.5","23.9","","","","","","","","","","","","","","","","","","",
"07/06/2014 11:29","564.5","24.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 11:44","556.5","25.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 11:59","564.5","25.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 12:14","556.5","24.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 12:29","549.0","23.9","","","","","","","","","","","","","","","","","","",
"07/06/2014 12:44","533.0","24.5","","","","","","","","","","","","","","","","","","",
"07/06/2014 12:59","549.0","23.1","","","","","","","","","","","","","","","","","","",
"07/06/2014 13:14","549.0","24.3","","","","","","","","","","","","","","","","","","",
"07/06/2014 13:29","541.0","24.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 13:44","541.0","24.5","","","","","","","","","","","","","","","","","","",
"07/06/2014 13:59","533.0","23.5","","","","","","","","","","","","","","","","","","",
"07/06/2014 14:14","525.0","23.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 14:29","533.0","23.9","","","","","","","","","","","","","","","","","","",
"07/06/2014 14:44","525.0","24.3","","","","","","","","","","","","","","","","","","",
"07/06/2014 14:59","549.0","23.3","","","","","","","","","","","","","","","","","","",
"07/06/2014 15:14","549.0","23.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 15:29","556.5","23.5","","","","","","","","","","","","","","","","","","",
"07/06/2014 15:44","556.5","23.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 15:59","556.5","23.9","","","","","","","","","","","","","","","","","","",
"07/06/2014 16:14","556.5","23.1","","","","","","","","","","","","","","","","","","",
"07/06/2014 16:29","541.0","22.3","","","","","","","","","","","","","","","","","","",
"07/06/2014 16:44","541.0","21.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 16:59","533.0","21.5","","","","","","","","","","","","","","","","","","",
"07/06/2014 17:14","533.0","21.7","","","","","","","","","","","","","","","","","","",
"07/06/2014 17:29","501.5","22.1","","","","","","","","","","","","","","","","","","",
"07/06/2014 17:44","556.5","22.1","","","","","","","","","","","","","","","","","","",
"07/06/2014 17:59","533.0","20.3","","","","","","","","","","","","","","","","","","",
"07/06/2014 18:14","478.0","17.0","","","","","","","","","","","","","","","","","","",
"07/06/2014 18:29","447.0","16.8","","","","","","","","","","","","","","","","","","",
"07/06/2014 18:44","431.0","16.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 18:59","423.5","16.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 19:14","415.5","16.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 19:29","423.5","16.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 19:44","423.5","15.8","","","","","","","","","","","","","","","","","","",
"07/06/2014 19:59","431.0","16.0","","","","","","","","","","","","","","","","","","",
"07/06/2014 20:14","423.5","15.6","","","","","","","","","","","","","","","","","","",
"07/06/2014 20:29","423.5","15.8","","","","","","","","","","","","","","","","","","",
"07/06/2014 20:44","431.0","15.6","","","","","","","","","","","","","","","","","","",
"07/06/2014 20:59","431.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 21:14","431.0","15.6","","","","","","","","","","","","","","","","","","",
"07/06/2014 21:29","423.5","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 21:44","415.5","15.6","","","","","","","","","","","","","","","","","","",
"07/06/2014 21:59","415.5","15.6","","","","","","","","","","","","","","","","","","",
"07/06/2014 22:14","415.5","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 22:29","423.5","15.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 22:44","431.0","15.6","","","","","","","","","","","","","","","","","","",
"07/06/2014 22:59","431.0","15.4","","","","","","","","","","","","","","","","","","",
"07/06/2014 23:14","431.0","15.0","","","","","","","","","","","","","","","","","","",
"07/06/2014 23:29","439.0","15.2","","","","","","","","","","","","","","","","","","",
"07/06/2014 23:44","431.0","15.0","","","","","","","","","","","","","","","","","","",
"07/06/2014 23:59","423.5","15.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 00:14","423.5","15.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 00:29","423.5","15.0","","","","","","","","","","","","","","","","","","",
"08/06/2014 00:44","423.5","15.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 00:59","423.5","15.0","","","","","","","","","","","","","","","","","","",
"08/06/2014 01:14","415.5","15.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 01:29","423.5","14.9","","","","","","","","","","","","","","","","","","",
"08/06/2014 01:44","415.5","14.9","","","","","","","","","","","","","","","","","","",
"08/06/2014 01:59","415.5","15.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 02:14","415.5","14.9","","","","","","","","","","","","","","","","","","",
"08/06/2014 02:29","415.5","15.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 02:44","415.5","15.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 02:59","407.5","15.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 03:14","400.0","15.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 03:29","392.0","15.6","","","","","","","","","","","","","","","","","","",
"08/06/2014 03:44","392.0","15.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 03:59","384.0","15.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 04:14","384.0","15.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 04:29","384.0","15.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 04:44","384.0","15.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 04:59","384.0","15.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 05:14","384.0","15.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 05:29","384.0","15.6","","","","","","","","","","","","","","","","","","",
"08/06/2014 05:44","376.0","14.9","","","","","","","","","","","","","","","","","","",
"08/06/2014 05:59","376.0","15.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 06:14","470.5","19.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 06:29","541.0","20.3","","","","","","","","","","","","","","","","","","",
"08/06/2014 06:44","541.0","19.0","","","","","","","","","","","","","","","","","","",
"08/06/2014 06:59","541.0","19.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 07:14","556.5","20.3","","","","","","","","","","","","","","","","","","",
"08/06/2014 07:29","541.0","20.9","","","","","","","","","","","","","","","","","","",
"08/06/2014 07:44","541.0","20.1","","","","","","","","","","","","","","","","","","",
"08/06/2014 07:59","572.5","21.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 08:14","549.0","21.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 08:29","541.0","22.1","","","","","","","","","","","","","","","","","","",
"08/06/2014 08:44","533.0","22.3","","","","","","","","","","","","","","","","","","",
"08/06/2014 08:59","533.0","22.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 09:14","533.0","22.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 09:29","525.0","22.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 09:44","525.0","22.9","","","","","","","","","","","","","","","","","","",
"08/06/2014 09:59","533.0","23.3","","","","","","","","","","","","","","","","","","",
"08/06/2014 10:14","556.5","23.3","","","","","","","","","","","","","","","","","","",
"08/06/2014 10:29","564.5","23.1","","","","","","","","","","","","","","","","","","",
"08/06/2014 10:44","556.5","23.3","","","","","","","","","","","","","","","","","","",
"08/06/2014 10:59","541.0","23.7","","","","","","","","","","","","","","","","","","",
"08/06/2014 11:14","533.0","23.9","","","","","","","","","","","","","","","","","","",
"08/06/2014 11:29","525.0","24.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 11:44","541.0","24.7","","","","","","","","","","","","","","","","","","",
"08/06/2014 11:59","564.5","25.0","","","","","","","","","","","","","","","","","","",
"08/06/2014 12:14","541.0","24.3","","","","","","","","","","","","","","","","","","",
"08/06/2014 12:29","549.0","23.1","","","","","","","","","","","","","","","","","","",
"08/06/2014 12:44","549.0","23.3","","","","","","","","","","","","","","","","","","",
"08/06/2014 12:59","533.0","23.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 13:14","541.0","23.7","","","","","","","","","","","","","","","","","","",
"08/06/2014 13:29","549.0","23.7","","","","","","","","","","","","","","","","","","",
"08/06/2014 13:44","549.0","23.1","","","","","","","","","","","","","","","","","","",
"08/06/2014 13:59","525.0","23.3","","","","","","","","","","","","","","","","","","",
"08/06/2014 14:14","549.0","22.7","","","","","","","","","","","","","","","","","","",
"08/06/2014 14:29","533.0","22.7","","","","","","","","","","","","","","","","","","",
"08/06/2014 14:44","533.0","22.9","","","","","","","","","","","","","","","","","","",
"08/06/2014 14:59","541.0","22.3","","","","","","","","","","","","","","","","","","",
"08/06/2014 15:14","525.0","22.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 15:29","549.0","22.7","","","","","","","","","","","","","","","","","","",
"08/06/2014 15:44","533.0","22.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 15:59","525.0","22.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 16:14","549.0","22.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 16:29","533.0","22.1","","","","","","","","","","","","","","","","","","",
"08/06/2014 16:44","549.0","21.7","","","","","","","","","","","","","","","","","","",
"08/06/2014 16:59","533.0","21.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 17:14","556.5","21.7","","","","","","","","","","","","","","","","","","",
"08/06/2014 17:29","533.0","21.5","","","","","","","","","","","","","","","","","","",
"08/06/2014 17:44","564.5","21.7","","","","","","","","","","","","","","","","","","",
"08/06/2014 17:59","541.0","19.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 18:14","494.0","16.8","","","","","","","","","","","","","","","","","","",
"08/06/2014 18:29","470.5","16.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 18:44","447.0","16.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 18:59","439.0","16.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 19:14","439.0","16.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 19:29","439.0","16.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 19:44","431.0","16.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 19:59","431.0","16.0","","","","","","","","","","","","","","","","","","",
"08/06/2014 20:14","439.0","16.0","","","","","","","","","","","","","","","","","","",
"08/06/2014 20:29","431.0","16.0","","","","","","","","","","","","","","","","","","",
"08/06/2014 20:44","431.0","16.0","","","","","","","","","","","","","","","","","","",
"08/06/2014 20:59","431.0","15.8","","","","","","","","","","","","","","","","","","",
"08/06/2014 21:14","431.0","16.0","","","","","","","","","","","","","","","","","","",
"08/06/2014 21:29","439.0","15.6","","","","","","","","","","","","","","","","","","",
"08/06/2014 21:44","431.0","15.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 21:59","431.0","15.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 22:14","431.0","15.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 22:29","431.0","15.6","","","","","","","","","","","","","","","","","","",
"08/06/2014 22:44","423.5","15.2","","","","","","","","","","","","","","","","","","",
"08/06/2014 22:59","431.0","15.6","","","","","","","","","","","","","","","","","","",
"08/06/2014 23:14","423.5","15.4","","","","","","","","","","","","","","","","","","",
"08/06/2014 23:29","423.5","15.0","","","","","","","","","","","","","","","","","","",
"08/06/2014 23:44","423.5","15.6","","","","","","","","","","","","","","","","","","",
"08/06/2014 23:59","415.5","14.9","","","","","","","","","","","","","","","","","","",
"09/06/2014 00:14","423.5","15.4","","","","","","","","","","","","","","","","","","",
"09/06/2014 00:29","423.5","15.0","","","","","","","","","","","","","","","","","","",
"09/06/2014 00:44","423.5","15.0","","","","","","","","","","","","","","","","","","",
"09/06/2014 00:59","423.5","15.4","","","","","","","","","","","","","","","","","","",
"09/06/2014 01:14","423.5","14.9","","","","","","","","","","","","","","","","","","",
