09/11/2014 00:00:01

Title: gh2
TrendLog: c:\cmdstn\trendlog\gh2\gh2_1.tlg
Data File: c:\cmdstn\trendlog\gh2\gh2_1.tdt

"Date Time","50-AI-102 ppm","50-AI-103 °C","","","","","","","","","","","","","","","","","","",
"25/10/2014 00:04","392.0","17.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 00:19","392.0","17.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 00:34","392.0","17.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 00:49","392.0","17.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 01:04","392.0","17.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 01:19","392.0","17.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 01:34","392.0","17.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 01:49","392.0","17.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 02:04","392.0","17.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 02:19","400.0","17.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 02:34","400.0","17.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 02:49","407.5","17.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 03:04","407.5","17.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 03:19","400.0","17.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 03:34","400.0","17.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 03:49","407.5","17.6","","","","","","","","","","","","","","","","","","",
"25/10/2014 04:04","423.5","17.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 04:19","439.0","17.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 04:34","439.0","16.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 04:49","439.0","16.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 05:04","439.0","16.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 05:19","439.0","17.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 05:34","439.0","17.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 05:49","447.0","21.7","","","","","","","","","","","","","","","","","","",
"25/10/2014 06:04","462.5","21.9","","","","","","","","","","","","","","","","","","",
"25/10/2014 06:19","509.5","21.9","","","","","","","","","","","","","","","","","","",
"25/10/2014 06:34","556.5","22.5","","","","","","","","","","","","","","","","","","",
"25/10/2014 06:49","564.5","23.3","","","","","","","","","","","","","","","","","","",
"25/10/2014 07:04","556.5","22.9","","","","","","","","","","","","","","","","","","",
"25/10/2014 07:19","549.0","23.3","","","","","","","","","","","","","","","","","","",
"25/10/2014 07:34","549.0","23.1","","","","","","","","","","","","","","","","","","",
"25/10/2014 07:49","549.0","23.7","","","","","","","","","","","","","","","","","","",
"25/10/2014 08:04","549.0","23.9","","","","","","","","","","","","","","","","","","",
"25/10/2014 08:19","541.0","24.1","","","","","","","","","","","","","","","","","","",
"25/10/2014 08:34","541.0","24.1","","","","","","","","","","","","","","","","","","",
"25/10/2014 08:49","541.0","24.5","","","","","","","","","","","","","","","","","","",
"25/10/2014 09:04","541.0","25.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 09:19","541.0","26.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 09:34","541.0","25.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 09:49","533.0","26.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 10:04","549.0","27.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 10:19","556.5","26.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 10:34","556.5","26.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 10:49","541.0","26.6","","","","","","","","","","","","","","","","","","",
"25/10/2014 11:04","525.0","27.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 11:19","549.0","28.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 11:34","556.5","28.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 11:49","549.0","26.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 12:04","541.0","27.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 12:19","533.0","25.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 12:34","533.0","28.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 12:49","556.5","26.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 13:04","556.5","26.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 13:19","564.5","28.6","","","","","","","","","","","","","","","","","","",
"25/10/2014 13:34","556.5","29.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 13:49","556.5","29.6","","","","","","","","","","","","","","","","","","",
"25/10/2014 14:04","541.0","26.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 14:19","549.0","29.6","","","","","","","","","","","","","","","","","","",
"25/10/2014 14:34","533.0","26.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 14:49","525.0","27.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 15:04","525.0","26.6","","","","","","","","","","","","","","","","","","",
"25/10/2014 15:19","549.0","28.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 15:34","556.5","26.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 15:49","556.5","26.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 16:04","541.0","26.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 16:19","525.0","27.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 16:34","533.0","26.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 16:49","556.5","26.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 17:04","549.0","25.6","","","","","","","","","","","","","","","","","","",
"25/10/2014 17:19","541.0","26.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 17:34","525.0","25.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 17:49","556.5","24.1","","","","","","","","","","","","","","","","","","",
"25/10/2014 18:04","533.0","20.7","","","","","","","","","","","","","","","","","","",
"25/10/2014 18:19","478.0","19.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 18:34","423.5","19.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 18:49","392.0","19.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 19:04","360.5","18.6","","","","","","","","","","","","","","","","","","",
"25/10/2014 19:19","368.5","18.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 19:34","376.0","18.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 19:49","384.0","18.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 20:04","384.0","18.6","","","","","","","","","","","","","","","","","","",
"25/10/2014 20:19","384.0","18.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 20:34","384.0","18.4","","","","","","","","","","","","","","","","","","",
"25/10/2014 20:49","392.0","18.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 21:04","400.0","17.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 21:19","392.0","17.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 21:34","400.0","17.6","","","","","","","","","","","","","","","","","","",
"25/10/2014 21:49","400.0","17.6","","","","","","","","","","","","","","","","","","",
"25/10/2014 22:04","392.0","17.8","","","","","","","","","","","","","","","","","","",
"25/10/2014 22:19","400.0","18.0","","","","","","","","","","","","","","","","","","",
"25/10/2014 22:34","400.0","18.2","","","","","","","","","","","","","","","","","","",
"25/10/2014 22:49","392.0","18.4","","","","","","","","","","","","","","","","","","",
