14/09/2014 00:00:01

Title: gh2
TrendLog: c:\cmdstn\trendlog\gh2\gh2_1.tlg
Data File: c:\cmdstn\trendlog\gh2\gh2_1.tdt

"Date Time","50-AI-102 ppm","50-AI-103 °C","","","","","","","","","","","","","","","","","","",
"30/08/2014 00:13","352.5","15.4","","","","","","","","","","","","","","","","","","",
"30/08/2014 00:28","352.5","15.8","","","","","","","","","","","","","","","","","","",
"30/08/2014 00:43","360.5","15.4","","","","","","","","","","","","","","","","","","",
"30/08/2014 00:58","352.5","15.4","","","","","","","","","","","","","","","","","","",
"30/08/2014 01:13","360.5","15.8","","","","","","","","","","","","","","","","","","",
"30/08/2014 01:28","360.5","15.6","","","","","","","","","","","","","","","","","","",
"30/08/2014 01:43","360.5","15.8","","","","","","","","","","","","","","","","","","",
"30/08/2014 01:58","360.5","15.6","","","","","","","","","","","","","","","","","","",
"30/08/2014 02:13","360.5","15.6","","","","","","","","","","","","","","","","","","",
"30/08/2014 02:28","360.5","15.4","","","","","","","","","","","","","","","","","","",
"30/08/2014 02:43","352.5","15.4","","","","","","","","","","","","","","","","","","",
"30/08/2014 02:58","352.5","15.2","","","","","","","","","","","","","","","","","","",
"30/08/2014 03:13","352.5","15.4","","","","","","","","","","","","","","","","","","",
"30/08/2014 03:28","352.5","15.2","","","","","","","","","","","","","","","","","","",
"30/08/2014 03:43","360.5","15.6","","","","","","","","","","","","","","","","","","",
"30/08/2014 03:58","352.5","15.8","","","","","","","","","","","","","","","","","","",
"30/08/2014 04:13","352.5","15.4","","","","","","","","","","","","","","","","","","",
"30/08/2014 04:28","352.5","15.4","","","","","","","","","","","","","","","","","","",
"30/08/2014 04:43","360.5","15.6","","","","","","","","","","","","","","","","","","",
"30/08/2014 04:58","360.5","15.8","","","","","","","","","","","","","","","","","","",
"30/08/2014 05:13","352.5","15.8","","","","","","","","","","","","","","","","","","",
"30/08/2014 05:28","352.5","15.4","","","","","","","","","","","","","","","","","","",
"30/08/2014 05:43","360.5","15.4","","","","","","","","","","","","","","","","","","",
"30/08/2014 05:58","352.5","18.8","","","","","","","","","","","","","","","","","","",
"30/08/2014 06:13","360.5","20.0","","","","","","","","","","","","","","","","","","",
"30/08/2014 06:28","368.5","19.8","","","","","","","","","","","","","","","","","","",
"30/08/2014 06:43","352.5","20.3","","","","","","","","","","","","","","","","","","",
"30/08/2014 06:58","345.0","20.5","","","","","","","","","","","","","","","","","","",
"30/08/2014 07:13","454.5","20.9","","","","","","","","","","","","","","","","","","",
"30/08/2014 07:28","501.5","21.5","","","","","","","","","","","","","","","","","","",
"30/08/2014 07:43","525.0","21.3","","","","","","","","","","","","","","","","","","",
"30/08/2014 07:58","533.0","21.7","","","","","","","","","","","","","","","","","","",
"30/08/2014 08:13","533.0","21.3","","","","","","","","","","","","","","","","","","",
"30/08/2014 08:28","525.0","21.3","","","","","","","","","","","","","","","","","","",
"30/08/2014 08:43","533.0","21.1","","","","","","","","","","","","","","","","","","",
"30/08/2014 08:58","533.0","21.1","","","","","","","","","","","","","","","","","","",
"30/08/2014 09:13","541.0","21.7","","","","","","","","","","","","","","","","","","",
