01/06/2014 00:00:22

Title: gh2
TrendLog: c:\cmdstn\trendlog\gh2\gh2_1.tlg
Data File: c:\cmdstn\trendlog\gh2\gh2_1.tdt

"Date Time","50-AI-102 ppm","50-AI-103 °C","","","","","","","","","","","","","","","","","","",
"17/05/2014 00:14","494.0","16.0","","","","","","","","","","","","","","","","","","",
"17/05/2014 00:29","509.5","15.8","","","","","","","","","","","","","","","","","","",
"17/05/2014 00:44","517.5","15.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 00:59","533.0","15.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 01:14","525.0","15.4","","","","","","","","","","","","","","","","","","",
"17/05/2014 01:29","517.5","15.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 01:44","509.5","15.8","","","","","","","","","","","","","","","","","","",
"17/05/2014 01:59","509.5","15.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 02:14","517.5","15.4","","","","","","","","","","","","","","","","","","",
"17/05/2014 02:29","517.5","15.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 02:44","533.0","15.2","","","","","","","","","","","","","","","","","","",
"17/05/2014 02:59","541.0","15.2","","","","","","","","","","","","","","","","","","",
"17/05/2014 03:14","533.0","15.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 03:29","517.5","15.8","","","","","","","","","","","","","","","","","","",
"17/05/2014 03:44","509.5","15.4","","","","","","","","","","","","","","","","","","",
"17/05/2014 03:59","517.5","15.4","","","","","","","","","","","","","","","","","","",
"17/05/2014 04:14","509.5","15.8","","","","","","","","","","","","","","","","","","",
"17/05/2014 04:29","517.5","15.4","","","","","","","","","","","","","","","","","","",
"17/05/2014 04:44","525.0","15.2","","","","","","","","","","","","","","","","","","",
"17/05/2014 04:59","525.0","16.0","","","","","","","","","","","","","","","","","","",
"17/05/2014 05:14","533.0","15.4","","","","","","","","","","","","","","","","","","",
"17/05/2014 05:29","541.0","15.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 05:44","525.0","15.8","","","","","","","","","","","","","","","","","","",
"17/05/2014 05:59","533.0","15.8","","","","","","","","","","","","","","","","","","",
"17/05/2014 06:14","556.5","20.1","","","","","","","","","","","","","","","","","","",
"17/05/2014 06:29","564.5","21.1","","","","","","","","","","","","","","","","","","",
"17/05/2014 06:44","556.5","20.3","","","","","","","","","","","","","","","","","","",
"17/05/2014 06:59","549.0","19.8","","","","","","","","","","","","","","","","","","",
"17/05/2014 07:14","549.0","20.5","","","","","","","","","","","","","","","","","","",
"17/05/2014 07:29","541.0","20.9","","","","","","","","","","","","","","","","","","",
"17/05/2014 07:44","564.5","23.1","","","","","","","","","","","","","","","","","","",
"17/05/2014 07:59","549.0","22.3","","","","","","","","","","","","","","","","","","",
"17/05/2014 08:14","556.5","21.9","","","","","","","","","","","","","","","","","","",
"17/05/2014 08:29","564.5","22.3","","","","","","","","","","","","","","","","","","",
"17/05/2014 08:44","549.0","23.3","","","","","","","","","","","","","","","","","","",
"17/05/2014 08:59","549.0","23.3","","","","","","","","","","","","","","","","","","",
"17/05/2014 09:14","556.5","23.1","","","","","","","","","","","","","","","","","","",
"17/05/2014 09:29","549.0","23.7","","","","","","","","","","","","","","","","","","",
"17/05/2014 09:44","549.0","23.3","","","","","","","","","","","","","","","","","","",
"17/05/2014 09:59","541.0","23.7","","","","","","","","","","","","","","","","","","",
"17/05/2014 10:14","517.5","24.1","","","","","","","","","","","","","","","","","","",
"17/05/2014 10:29","509.5","24.7","","","","","","","","","","","","","","","","","","",
"17/05/2014 10:44","509.5","25.2","","","","","","","","","","","","","","","","","","",
"17/05/2014 10:59","517.5","24.9","","","","","","","","","","","","","","","","","","",
"17/05/2014 11:14","517.5","25.0","","","","","","","","","","","","","","","","","","",
"17/05/2014 11:29","525.0","25.2","","","","","","","","","","","","","","","","","","",
"17/05/2014 11:44","525.0","26.2","","","","","","","","","","","","","","","","","","",
"17/05/2014 11:59","541.0","26.2","","","","","","","","","","","","","","","","","","",
"17/05/2014 12:14","533.0","25.8","","","","","","","","","","","","","","","","","","",
"17/05/2014 12:29","533.0","26.4","","","","","","","","","","","","","","","","","","",
"17/05/2014 12:44","525.0","26.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 12:59","525.0","26.4","","","","","","","","","","","","","","","","","","",
"17/05/2014 13:14","517.5","27.0","","","","","","","","","","","","","","","","","","",
"17/05/2014 13:29","517.5","26.0","","","","","","","","","","","","","","","","","","",
"17/05/2014 13:44","517.5","27.2","","","","","","","","","","","","","","","","","","",
"17/05/2014 13:59","525.0","26.2","","","","","","","","","","","","","","","","","","",
"17/05/2014 14:14","525.0","25.4","","","","","","","","","","","","","","","","","","",
"17/05/2014 14:29","533.0","25.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 14:44","533.0","25.4","","","","","","","","","","","","","","","","","","",
"17/05/2014 14:59","541.0","24.9","","","","","","","","","","","","","","","","","","",
"17/05/2014 15:14","549.0","24.5","","","","","","","","","","","","","","","","","","",
"17/05/2014 15:29","549.0","24.3","","","","","","","","","","","","","","","","","","",
"17/05/2014 15:44","541.0","24.7","","","","","","","","","","","","","","","","","","",
"17/05/2014 15:59","556.5","24.5","","","","","","","","","","","","","","","","","","",
"17/05/2014 16:14","533.0","24.3","","","","","","","","","","","","","","","","","","",
"17/05/2014 16:29","549.0","23.1","","","","","","","","","","","","","","","","","","",
"17/05/2014 16:44","564.5","23.5","","","","","","","","","","","","","","","","","","",
"17/05/2014 16:59","541.0","22.7","","","","","","","","","","","","","","","","","","",
"17/05/2014 17:14","556.5","22.7","","","","","","","","","","","","","","","","","","",
"17/05/2014 17:29","549.0","23.1","","","","","","","","","","","","","","","","","","",
"17/05/2014 17:44","549.0","22.7","","","","","","","","","","","","","","","","","","",
"17/05/2014 17:59","564.5","22.3","","","","","","","","","","","","","","","","","","",
"17/05/2014 18:14","501.5","18.0","","","","","","","","","","","","","","","","","","",
"17/05/2014 18:29","486.0","17.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 18:44","478.0","17.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 18:59","470.5","17.2","","","","","","","","","","","","","","","","","","",
"17/05/2014 19:14","462.5","16.8","","","","","","","","","","","","","","","","","","",
"17/05/2014 19:29","470.5","16.6","","","","","","","","","","","","","","","","","","",
"17/05/2014 19:44","462.5","16.4","","","","","","","","","","","","","","","","","","",
"17/05/2014 19:59","470.5","16.6","","","","","","","","","","","","","","","","","","",
