28/09/2014 00:02:04

Title: Untitled
TrendLog: c:\cmdstn\trendlog\gh4\gh4_1.tlg
Data File: c:\cmdstn\trendlog\gh4\gh4_1.tdt

"Date Time","50-AI-30 ppm","50-AI-150 ppm","50-AI-151 °C","","","","","","","","","","","","","","","","","",
"09/08/2014 09:09","596.0","0.0","23.9","","","","","","","","","","","","","","","","","",
"09/08/2014 09:24","580.0","0.0","23.7","","","","","","","","","","","","","","","","","",
"09/08/2014 09:39","572.5","0.0","24.1","","","","","","","","","","","","","","","","","",
"09/08/2014 09:54","572.5","0.0","24.3","","","","","","","","","","","","","","","","","",
"09/08/2014 10:09","556.5","0.0","24.1","","","","","","","","","","","","","","","","","",
"09/08/2014 10:24","556.5","0.0","24.3","","","","","","","","","","","","","","","","","",
"09/08/2014 10:39","556.5","0.0","24.5","","","","","","","","","","","","","","","","","",
"09/08/2014 10:54","541.0","0.0","24.5","","","","","","","","","","","","","","","","","",
"09/08/2014 11:09","556.5","0.0","23.9","","","","","","","","","","","","","","","","","",
"09/08/2014 11:24","549.0","0.0","24.9","","","","","","","","","","","","","","","","","",
"09/08/2014 11:39","541.0","0.0","25.0","","","","","","","","","","","","","","","","","",
"09/08/2014 11:54","549.0","0.0","25.2","","","","","","","","","","","","","","","","","",
"09/08/2014 12:09","533.0","0.0","25.6","","","","","","","","","","","","","","","","","",
"09/08/2014 12:24","541.0","0.0","25.6","","","","","","","","","","","","","","","","","",
"09/08/2014 12:39","549.0","0.0","25.6","","","","","","","","","","","","","","","","","",
"09/08/2014 12:54","541.0","0.0","25.6","","","","","","","","","","","","","","","","","",
"09/08/2014 13:09","533.0","0.0","25.8","","","","","","","","","","","","","","","","","",
"09/08/2014 13:24","541.0","0.0","26.0","","","","","","","","","","","","","","","","","",
"09/08/2014 13:39","541.0","0.0","26.2","","","","","","","","","","","","","","","","","",
"09/08/2014 13:54","549.0","0.0","26.6","","","","","","","","","","","","","","","","","",
"09/08/2014 14:09","549.0","0.0","25.6","","","","","","","","","","","","","","","","","",
"09/08/2014 14:24","564.5","0.0","25.0","","","","","","","","","","","","","","","","","",
"09/08/2014 14:39","564.5","0.0","25.6","","","","","","","","","","","","","","","","","",
"09/08/2014 14:54","541.0","0.0","25.2","","","","","","","","","","","","","","","","","",
"09/08/2014 15:09","541.0","0.0","24.7","","","","","","","","","","","","","","","","","",
"09/08/2014 15:24","549.0","0.0","24.9","","","","","","","","","","","","","","","","","",
"09/08/2014 15:39","541.0","0.0","24.3","","","","","","","","","","","","","","","","","",
"09/08/2014 15:54","549.0","0.0","24.1","","","","","","","","","","","","","","","","","",
"09/08/2014 16:09","556.5","0.0","23.7","","","","","","","","","","","","","","","","","",
"09/08/2014 16:24","564.5","0.0","23.9","","","","","","","","","","","","","","","","","",
"09/08/2014 16:39","564.5","0.0","23.9","","","","","","","","","","","","","","","","","",
"09/08/2014 16:54","572.5","0.0","24.1","","","","","","","","","","","","","","","","","",
"14/08/2014 08:13","588.0","0.0","21.7","","","","","","","","","","","","","","","","","",
"14/08/2014 08:28","580.0","0.0","21.7","","","","","","","","","","","","","","","","","",
"14/08/2014 08:43","580.0","0.0","23.7","","","","","","","","","","","","","","","","","",
"14/08/2014 08:58","580.0","0.0","23.1","","","","","","","","","","","","","","","","","",
"14/08/2014 09:13","572.5","0.0","23.3","","","","","","","","","","","","","","","","","",
"14/08/2014 09:28","572.5","0.0","23.3","","","","","","","","","","","","","","","","","",
"14/08/2014 09:43","572.5","0.0","23.1","","","","","","","","","","","","","","","","","",
"14/08/2014 09:58","564.5","0.0","23.7","","","","","","","","","","","","","","","","","",
"14/08/2014 10:13","556.5","0.0","23.9","","","","","","","","","","","","","","","","","",
"14/08/2014 10:28","541.0","0.0","24.1","","","","","","","","","","","","","","","","","",
