26/10/2014 00:02:04

Title: Untitled
TrendLog: c:\cmdstn\trendlog\gh4\gh4_1.tlg
Data File: c:\cmdstn\trendlog\gh4\gh4_1.tdt

"Date Time","50-AI-30 ppm","50-AI-150 ppm","50-AI-151 °C","","","","","","","","","","","","","","","","","",
"10/09/2014 23:13","407.5","0.0","16.2","","","","","","","","","","","","","","","","","",
"10/09/2014 23:28","400.0","0.0","16.0","","","","","","","","","","","","","","","","","",
"10/09/2014 23:43","407.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"10/09/2014 23:58","407.5","0.0","16.4","","","","","","","","","","","","","","","","","",
"11/09/2014 00:13","407.5","0.0","16.4","","","","","","","","","","","","","","","","","",
"11/09/2014 00:28","415.5","0.0","16.4","","","","","","","","","","","","","","","","","",
"11/09/2014 00:43","415.5","0.0","16.4","","","","","","","","","","","","","","","","","",
"11/09/2014 00:58","415.5","0.0","16.2","","","","","","","","","","","","","","","","","",
"11/09/2014 01:13","415.5","0.0","16.2","","","","","","","","","","","","","","","","","",
"11/09/2014 01:28","407.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"11/09/2014 01:43","407.5","0.0","15.8","","","","","","","","","","","","","","","","","",
"11/09/2014 01:58","407.5","0.0","16.4","","","","","","","","","","","","","","","","","",
"11/09/2014 02:13","407.5","0.0","16.6","","","","","","","","","","","","","","","","","",
"11/09/2014 02:28","407.5","0.0","16.4","","","","","","","","","","","","","","","","","",
"11/09/2014 02:43","407.5","0.0","16.2","","","","","","","","","","","","","","","","","",
"11/09/2014 02:58","400.0","0.0","16.0","","","","","","","","","","","","","","","","","",
"11/09/2014 03:13","415.5","0.0","16.2","","","","","","","","","","","","","","","","","",
"11/09/2014 03:28","415.5","0.0","16.4","","","","","","","","","","","","","","","","","",
"11/09/2014 03:43","407.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"11/09/2014 03:58","407.5","0.0","15.6","","","","","","","","","","","","","","","","","",
"11/09/2014 04:13","415.5","0.0","16.6","","","","","","","","","","","","","","","","","",
"11/09/2014 04:28","415.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"11/09/2014 04:43","415.5","0.0","15.8","","","","","","","","","","","","","","","","","",
"11/09/2014 04:58","407.5","0.0","16.6","","","","","","","","","","","","","","","","","",
"11/09/2014 05:13","415.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"11/09/2014 05:28","415.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"11/09/2014 05:43","407.5","0.0","16.6","","","","","","","","","","","","","","","","","",
"11/09/2014 05:58","400.0","0.0","16.0","","","","","","","","","","","","","","","","","",
"11/09/2014 06:13","407.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"11/09/2014 06:28","400.0","0.0","16.6","","","","","","","","","","","","","","","","","",
"11/09/2014 06:43","392.0","0.0","16.6","","","","","","","","","","","","","","","","","",
"11/09/2014 06:58","392.0","0.0","17.0","","","","","","","","","","","","","","","","","",
"11/09/2014 07:13","470.5","0.0","21.1","","","","","","","","","","","","","","","","","",
"11/09/2014 07:28","494.0","0.0","22.9","","","","","","","","","","","","","","","","","",
"11/09/2014 07:43","525.0","0.0","22.5","","","","","","","","","","","","","","","","","",
"11/09/2014 07:58","525.0","0.0","23.5","","","","","","","","","","","","","","","","","",
"11/09/2014 08:13","533.0","0.0","23.5","","","","","","","","","","","","","","","","","",
"11/09/2014 08:28","541.0","0.0","23.5","","","","","","","","","","","","","","","","","",
"11/09/2014 08:43","533.0","0.0","24.9","","","","","","","","","","","","","","","","","",
"11/09/2014 08:58","533.0","0.0","24.7","","","","","","","","","","","","","","","","","",
"11/09/2014 09:13","533.0","0.0","24.9","","","","","","","","","","","","","","","","","",
"11/09/2014 09:28","517.5","0.0","24.5","","","","","","","","","","","","","","","","","",
"11/09/2014 09:43","517.5","0.0","25.0","","","","","","","","","","","","","","","","","",
"11/09/2014 09:58","509.5","0.0","25.2","","","","","","","","","","","","","","","","","",
"11/09/2014 10:13","509.5","0.0","25.2","","","","","","","","","","","","","","","","","",
"11/09/2014 10:28","509.5","0.0","25.4","","","","","","","","","","","","","","","","","",
"11/09/2014 10:43","501.5","0.0","25.8","","","","","","","","","","","","","","","","","",
"11/09/2014 10:58","501.5","0.0","25.8","","","","","","","","","","","","","","","","","",
"11/09/2014 11:13","501.5","0.0","26.0","","","","","","","","","","","","","","","","","",
"11/09/2014 11:28","533.0","0.0","26.2","","","","","","","","","","","","","","","","","",
"11/09/2014 11:43","533.0","0.0","26.4","","","","","","","","","","","","","","","","","",
"11/09/2014 11:58","509.5","0.0","27.0","","","","","","","","","","","","","","","","","",
"11/09/2014 12:13","509.5","0.0","27.0","","","","","","","","","","","","","","","","","",
"11/09/2014 12:28","517.5","0.0","26.8","","","","","","","","","","","","","","","","","",
"11/09/2014 12:43","509.5","0.0","27.2","","","","","","","","","","","","","","","","","",
"11/09/2014 12:58","517.5","0.0","27.4","","","","","","","","","","","","","","","","","",
"11/09/2014 13:13","517.5","0.0","26.8","","","","","","","","","","","","","","","","","",
"11/09/2014 13:28","517.5","0.0","27.2","","","","","","","","","","","","","","","","","",
"11/09/2014 13:43","517.5","0.0","27.4","","","","","","","","","","","","","","","","","",
"11/09/2014 13:58","509.5","0.0","27.6","","","","","","","","","","","","","","","","","",
"11/09/2014 14:13","517.5","0.0","27.4","","","","","","","","","","","","","","","","","",
"11/09/2014 14:28","517.5","0.0","27.2","","","","","","","","","","","","","","","","","",
"11/09/2014 14:43","509.5","0.0","26.8","","","","","","","","","","","","","","","","","",
"11/09/2014 14:58","509.5","0.0","26.2","","","","","","","","","","","","","","","","","",
"11/09/2014 15:13","509.5","0.0","25.8","","","","","","","","","","","","","","","","","",
