06/07/2014 00:02:03

Title: Untitled
TrendLog: c:\cmdstn\trendlog\gh4\gh4_1.tlg
Data File: c:\cmdstn\trendlog\gh4\gh4_1.tdt

"Date Time","50-AI-30 ppm","50-AI-150 ppm","50-AI-151 °C","","","","","","","","","","","","","","","","","",
"22/05/2014 00:44","517.5","0.0","16.2","","","","","","","","","","","","","","","","","",
"22/05/2014 00:59","501.5","0.0","16.2","","","","","","","","","","","","","","","","","",
"22/05/2014 01:14","501.5","0.0","16.4","","","","","","","","","","","","","","","","","",
"22/05/2014 01:29","509.5","0.0","16.2","","","","","","","","","","","","","","","","","",
"22/05/2014 01:44","509.5","0.0","16.2","","","","","","","","","","","","","","","","","",
"22/05/2014 01:59","509.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"22/05/2014 02:14","517.5","0.0","16.4","","","","","","","","","","","","","","","","","",
"22/05/2014 02:29","517.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"22/05/2014 02:44","525.0","0.0","16.2","","","","","","","","","","","","","","","","","",
"22/05/2014 02:59","517.5","0.0","16.4","","","","","","","","","","","","","","","","","",
"22/05/2014 03:14","525.0","0.0","16.2","","","","","","","","","","","","","","","","","",
"22/05/2014 03:29","509.5","0.0","15.8","","","","","","","","","","","","","","","","","",
"22/05/2014 03:44","501.5","0.0","16.4","","","","","","","","","","","","","","","","","",
"22/05/2014 03:59","501.5","0.0","16.6","","","","","","","","","","","","","","","","","",
"22/05/2014 04:14","509.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"22/05/2014 04:29","501.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"22/05/2014 04:44","509.5","0.0","16.0","","","","","","","","","","","","","","","","","",
"22/05/2014 04:59","486.0","0.0","16.6","","","","","","","","","","","","","","","","","",
"22/05/2014 05:14","470.5","0.0","16.6","","","","","","","","","","","","","","","","","",
"22/05/2014 05:29","486.0","0.0","16.4","","","","","","","","","","","","","","","","","",
"22/05/2014 05:44","478.0","0.0","15.8","","","","","","","","","","","","","","","","","",
"22/05/2014 05:59","494.0","0.0","15.6","","","","","","","","","","","","","","","","","",
"22/05/2014 06:14","556.5","0.0","20.7","","","","","","","","","","","","","","","","","",
"22/05/2014 06:29","556.5","0.0","20.9","","","","","","","","","","","","","","","","","",
"22/05/2014 06:44","564.5","0.0","22.1","","","","","","","","","","","","","","","","","",
"22/05/2014 06:59","564.5","0.0","22.3","","","","","","","","","","","","","","","","","",
"22/05/2014 07:14","564.5","0.0","21.7","","","","","","","","","","","","","","","","","",
"22/05/2014 07:29","564.5","0.0","22.5","","","","","","","","","","","","","","","","","",
"22/05/2014 07:44","572.5","0.0","22.7","","","","","","","","","","","","","","","","","",
"22/05/2014 07:59","564.5","0.0","22.7","","","","","","","","","","","","","","","","","",
"22/05/2014 08:14","541.0","0.0","23.3","","","","","","","","","","","","","","","","","",
"22/05/2014 08:29","549.0","0.0","23.7","","","","","","","","","","","","","","","","","",
"22/05/2014 08:44","541.0","0.0","24.7","","","","","","","","","","","","","","","","","",
"22/05/2014 08:59","556.5","0.0","25.0","","","","","","","","","","","","","","","","","",
"22/05/2014 09:14","572.5","0.0","24.7","","","","","","","","","","","","","","","","","",
"22/05/2014 09:29","549.0","0.0","24.9","","","","","","","","","","","","","","","","","",
"22/05/2014 09:44","549.0","0.0","24.9","","","","","","","","","","","","","","","","","",
"22/05/2014 09:59","556.5","0.0","24.9","","","","","","","","","","","","","","","","","",
"22/05/2014 10:14","549.0","0.0","25.0","","","","","","","","","","","","","","","","","",
"22/05/2014 10:29","556.5","0.0","25.0","","","","","","","","","","","","","","","","","",
"22/05/2014 10:44","549.0","0.0","25.2","","","","","","","","","","","","","","","","","",
"22/05/2014 10:59","541.0","0.0","25.4","","","","","","","","","","","","","","","","","",
"22/05/2014 11:14","541.0","0.0","25.6","","","","","","","","","","","","","","","","","",
"22/05/2014 11:29","533.0","0.0","25.8","","","","","","","","","","","","","","","","","",
"22/05/2014 11:44","541.0","0.0","25.8","","","","","","","","","","","","","","","","","",
"22/05/2014 11:59","541.0","0.0","25.8","","","","","","","","","","","","","","","","","",
"22/05/2014 12:14","533.0","0.0","25.8","","","","","","","","","","","","","","","","","",
"22/05/2014 12:29","556.5","0.0","26.2","","","","","","","","","","","","","","","","","",
"22/05/2014 12:44","541.0","0.0","26.6","","","","","","","","","","","","","","","","","",
"22/05/2014 12:59","556.5","0.0","26.4","","","","","","","","","","","","","","","","","",
"22/05/2014 13:14","549.0","0.0","26.2","","","","","","","","","","","","","","","","","",
"22/05/2014 13:29","549.0","0.0","26.0","","","","","","","","","","","","","","","","","",
"22/05/2014 13:44","541.0","0.0","27.2","","","","","","","","","","","","","","","","","",
"22/05/2014 13:59","556.5","0.0","27.2","","","","","","","","","","","","","","","","","",
"22/05/2014 14:14","549.0","0.0","26.8","","","","","","","","","","","","","","","","","",
"22/05/2014 14:29","549.0","0.0","26.2","","","","","","","","","","","","","","","","","",
"22/05/2014 14:44","549.0","0.0","25.6","","","","","","","","","","","","","","","","","",
"22/05/2014 14:59","556.5","0.0","25.2","","","","","","","","","","","","","","","","","",
"22/05/2014 15:14","556.5","0.0","25.0","","","","","","","","","","","","","","","","","",
"22/05/2014 15:29","564.5","0.0","25.0","","","","","","","","","","","","","","","","","",
"22/05/2014 15:44","564.5","0.0","24.7","","","","","","","","","","","","","","","","","",
