12/10/2014 01:02:04

Title: Untitled
TrendLog: c:\cmdstn\trendlog\gh4\gh4_1.tlg
Data File: c:\cmdstn\trendlog\gh4\gh4_1.tdt

"Date Time","50-AI-30 ppm","50-AI-150 ppm","50-AI-151 °C","","","","","","","","","","","","","","","","","",
"28/08/2014 00:13","400.0","0.0","16.0","","","","","","","","","","","","","","","","","",
"28/08/2014 00:28","400.0","0.0","15.8","","","","","","","","","","","","","","","","","",
"28/08/2014 00:43","400.0","0.0","16.4","","","","","","","","","","","","","","","","","",
"28/08/2014 00:58","400.0","0.0","16.4","","","","","","","","","","","","","","","","","",
"28/08/2014 01:13","392.0","0.0","16.4","","","","","","","","","","","","","","","","","",
"28/08/2014 01:28","400.0","0.0","16.0","","","","","","","","","","","","","","","","","",
"28/08/2014 01:43","400.0","0.0","16.6","","","","","","","","","","","","","","","","","",
"28/08/2014 01:58","400.0","0.0","16.6","","","","","","","","","","","","","","","","","",
"28/08/2014 02:13","400.0","0.0","16.4","","","","","","","","","","","","","","","","","",
"28/08/2014 02:28","400.0","0.0","16.0","","","","","","","","","","","","","","","","","",
"28/08/2014 02:43","400.0","0.0","16.4","","","","","","","","","","","","","","","","","",
"28/08/2014 02:58","400.0","0.0","16.4","","","","","","","","","","","","","","","","","",
"28/08/2014 03:13","392.0","0.0","16.2","","","","","","","","","","","","","","","","","",
"28/08/2014 03:28","400.0","0.0","16.2","","","","","","","","","","","","","","","","","",
"28/08/2014 03:43","400.0","0.0","16.0","","","","","","","","","","","","","","","","","",
"28/08/2014 03:58","400.0","0.0","16.8","","","","","","","","","","","","","","","","","",
"28/08/2014 04:13","400.0","0.0","16.2","","","","","","","","","","","","","","","","","",
"28/08/2014 04:28","400.0","0.0","16.0","","","","","","","","","","","","","","","","","",
"28/08/2014 04:43","400.0","0.0","16.0","","","","","","","","","","","","","","","","","",
"28/08/2014 04:58","400.0","0.0","16.6","","","","","","","","","","","","","","","","","",
"28/08/2014 05:13","392.0","0.0","16.0","","","","","","","","","","","","","","","","","",
"28/08/2014 05:28","392.0","0.0","16.0","","","","","","","","","","","","","","","","","",
"28/08/2014 05:43","392.0","0.0","16.2","","","","","","","","","","","","","","","","","",
"28/08/2014 05:58","392.0","0.0","16.2","","","","","","","","","","","","","","","","","",
"28/08/2014 06:13","392.0","0.0","16.4","","","","","","","","","","","","","","","","","",
"28/08/2014 06:28","400.0","0.0","16.6","","","","","","","","","","","","","","","","","",
"28/08/2014 06:43","400.0","0.0","16.4","","","","","","","","","","","","","","","","","",
"28/08/2014 06:58","392.0","0.0","18.0","","","","","","","","","","","","","","","","","",
"28/08/2014 07:13","494.0","0.0","20.7","","","","","","","","","","","","","","","","","",
"28/08/2014 07:28","556.5","0.0","22.3","","","","","","","","","","","","","","","","","",
"28/08/2014 07:43","572.5","0.0","21.7","","","","","","","","","","","","","","","","","",
"28/08/2014 07:58","556.5","0.0","22.1","","","","","","","","","","","","","","","","","",
"28/08/2014 08:13","572.5","0.0","22.9","","","","","","","","","","","","","","","","","",
"28/08/2014 08:28","588.0","0.0","22.3","","","","","","","","","","","","","","","","","",
"28/08/2014 08:43","580.0","0.0","24.3","","","","","","","","","","","","","","","","","",
"28/08/2014 08:58","580.0","0.0","24.3","","","","","","","","","","","","","","","","","",
"28/08/2014 09:13","588.0","0.0","23.7","","","","","","","","","","","","","","","","","",
"28/08/2014 09:28","580.0","0.0","23.7","","","","","","","","","","","","","","","","","",
"28/08/2014 09:43","580.0","0.0","23.9","","","","","","","","","","","","","","","","","",
"28/08/2014 09:58","572.5","0.0","23.9","","","","","","","","","","","","","","","","","",
"28/08/2014 10:13","564.5","0.0","23.9","","","","","","","","","","","","","","","","","",
"28/08/2014 10:28","564.5","0.0","23.1","","","","","","","","","","","","","","","","","",
"28/08/2014 10:43","564.5","0.0","23.7","","","","","","","","","","","","","","","","","",
"28/08/2014 10:58","572.5","0.0","23.3","","","","","","","","","","","","","","","","","",
"28/08/2014 11:13","572.5","0.0","24.3","","","","","","","","","","","","","","","","","",
"28/08/2014 11:28","549.0","0.0","24.3","","","","","","","","","","","","","","","","","",
"28/08/2014 11:43","556.5","0.0","24.1","","","","","","","","","","","","","","","","","",
"28/08/2014 11:58","541.0","0.0","23.9","","","","","","","","","","","","","","","","","",
"28/08/2014 12:13","533.0","0.0","25.0","","","","","","","","","","","","","","","","","",
"28/08/2014 12:28","541.0","0.0","24.3","","","","","","","","","","","","","","","","","",
"28/08/2014 12:43","541.0","0.0","23.7","","","","","","","","","","","","","","","","","",
"28/08/2014 12:58","549.0","0.0","23.5","","","","","","","","","","","","","","","","","",
"28/08/2014 13:13","533.0","0.0","24.5","","","","","","","","","","","","","","","","","",
"28/08/2014 13:28","525.0","0.0","24.5","","","","","","","","","","","","","","","","","",
"28/08/2014 13:43","533.0","0.0","24.7","","","","","","","","","","","","","","","","","",
"28/08/2014 13:58","533.0","0.0","24.3","","","","","","","","","","","","","","","","","",
"28/08/2014 14:13","525.0","0.0","24.5","","","","","","","","","","","","","","","","","",
"28/08/2014 14:28","517.5","0.0","24.5","","","","","","","","","","","","","","","","","",
"28/08/2014 14:43","517.5","0.0","24.1","","","","","","","","","","","","","","","","","",
"28/08/2014 14:58","525.0","0.0","24.1","","","","","","","","","","","","","","","","","",
"28/08/2014 15:13","525.0","0.0","23.9","","","","","","","","","","","","","","","","","",
"28/08/2014 15:28","525.0","0.0","23.9","","","","","","","","","","","","","","","","","",
"28/08/2014 15:43","533.0","0.0","23.3","","","","","","","","","","","","","","","","","",
"28/08/2014 15:58","525.0","0.0","23.3","","","","","","","","","","","","","","","","","",
"28/08/2014 16:13","525.0","0.0","23.3","","","","","","","","","","","","","","","","","",
"28/08/2014 16:28","525.0","0.0","23.3","","","","","","","","","","","","","","","","","",
"28/08/2014 16:43","533.0","0.0","22.9","","","","","","","","","","","","","","","","","",
"28/08/2014 16:58","533.0","0.0","23.7","","","","","","","","","","","","","","","","","",
"28/08/2014 17:13","549.0","0.0","22.9","","","","","","","","","","","","","","","","","",
"28/08/2014 17:28","556.5","0.0","22.9","","","","","","","","","","","","","","","","","",
"28/08/2014 17:43","549.0","0.0","24.3","","","","","","","","","","","","","","","","","",
"28/08/2014 17:58","572.5","0.0","23.5","","","","","","","","","","","","","","","","","",
"28/08/2014 18:13","572.5","0.0","23.3","","","","","","","","","","","","","","","","","",
"28/08/2014 18:28","572.5","0.0","23.7","","","","","","","","","","","","","","","","","",
"28/08/2014 18:43","556.5","0.0","22.5","","","","","","","","","","","","","","","","","",
"28/08/2014 18:58","556.5","0.0","19.2","","","","","","","","","","","","","","","","","",
