01/06/2014 00:00:27

Title: Glass House 3
TrendLog: c:\cmdstn\trendlog\gh3\gh3.tlg
Data File: c:\cmdstn\trendlog\gh3\gh3.tdt

"Date Time","50-AI-108 ppm","50-AI-109 °C","50-AI-110 uMol","","","","","","","","","","","","","","","","","",
"25/03/2014 09:17","494.0","22.9","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 09:32","486.0","23.5","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 09:47","478.0","23.9","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 10:02","478.0","23.9","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 10:17","478.0","24.7","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 10:32","470.5","25.0","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 10:47","470.5","24.9","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 11:02","494.0","25.8","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 11:17","494.0","25.0","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 11:32","501.5","26.0","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 11:47","478.0","26.6","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 12:02","470.5","26.0","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 12:17","470.5","26.8","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 12:32","462.5","26.6","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 12:47","470.5","26.0","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 13:02","462.5","25.8","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 13:17","454.5","26.8","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 13:32","462.5","26.8","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 13:47","462.5","26.4","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 14:02","462.5","25.6","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 14:17","462.5","26.2","0.0","","","","","","","","","","","","","","","","","",
"25/03/2014 14:32","447.0","26.0","0.0","","","","","","","","","","","","","","","","","",
