30/11/2014 00:00:01

Title: Glass House 3
TrendLog: c:\cmdstn\trendlog\gh3\gh3.tlg
Data File: c:\cmdstn\trendlog\gh3\gh3.tdt

"Date Time","50-AI-108 ppm","50-AI-109 °C","50-AI-110 uMol","","","","","","","","","","","","","","","","","",
"16/10/2014 00:04","376.0","14.1","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 00:19","376.0","13.9","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 00:34","376.0","13.9","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 00:49","384.0","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 01:04","376.0","13.7","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 01:19","376.0","13.7","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 01:34","376.0","13.7","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 01:49","368.5","13.7","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 02:04","368.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 02:19","360.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 02:34","368.5","13.3","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 02:49","368.5","13.3","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 03:04","360.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 03:19","368.5","13.3","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 03:34","360.5","13.3","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 03:49","360.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 04:04","352.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 04:19","360.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 04:34","360.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 04:49","368.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 05:04","352.5","13.1","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 05:19","352.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 05:34","352.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 05:49","360.5","13.3","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 06:04","360.5","13.1","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 06:19","360.5","13.3","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 06:34","360.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 06:49","368.5","13.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 07:04","360.5","13.9","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 07:19","298.0","14.1","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 07:34","321.5","14.9","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 07:49","321.5","17.0","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 08:04","329.0","19.0","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 08:19","337.0","19.8","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 08:34","345.0","20.7","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 08:49","329.0","21.7","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 09:04","368.5","22.1","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 09:19","313.5","23.1","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 09:34","345.0","23.7","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 09:49","368.5","23.3","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 10:04","329.0","24.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 10:19","321.5","23.7","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 10:34","352.5","24.7","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 10:49","407.5","25.0","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 11:04","360.5","24.3","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 11:19","352.5","24.9","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 11:34","352.5","25.8","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 11:49","337.0","25.6","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 12:04","329.0","25.4","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 12:19","329.0","25.2","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 12:34","352.5","25.2","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 12:49","384.0","25.4","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 13:04","415.5","25.6","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 13:19","368.5","25.6","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 13:34","415.5","25.8","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 13:49","376.0","25.6","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 14:04","298.0","25.2","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 14:19","274.5","25.8","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 14:34","266.5","26.6","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 14:49","266.5","27.2","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 15:04","266.5","26.2","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 15:19","274.5","25.6","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 15:34","274.5","25.4","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 15:49","274.5","24.9","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 16:04","282.0","24.3","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 16:19","321.5","24.1","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 16:34","321.5","24.3","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 16:49","337.0","23.9","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 17:04","329.0","23.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 17:19","321.5","23.9","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 17:34","305.5","23.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 17:49","282.0","23.1","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 18:04","321.5","22.9","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 18:19","313.5","22.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 18:34","274.5","22.1","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 18:49","345.0","21.5","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 19:04","345.0","21.1","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 19:19","352.5","20.9","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 19:34","392.0","20.7","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 19:49","384.0","18.2","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 20:04","345.0","17.4","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 20:19","352.5","16.8","0.0","","","","","","","","","","","","","","","","","",
"16/10/2014 20:34","321.5","16.2","0.0","","","","","","","","","","","","","","","","","",
